Var1,Var2,Var3,Var4
71.1,3.96269539,1954.08705,493.182305
71.2,5.46866444,2693.68827,492.602944
71.3,7.76980393,3819.73084,491.717805
71.4,11.6432614,5705.89838,490.228196
71.5,17.2399924,8410.60508,488.075777
71.6,25.4729539,12343.3648,484.909477
71.7,36.8456279,17690.4991,480.535304
71.8,39.1541259,18777.1454,479.640224
71.9,30.1124627,14534.5304,483.104369
72,21.5002953,10454.1659,486.405589
72.1,18.3259384,8936.02605,487.620027
72.2,19.6149295,9554.05117,487.120752
72.3,23.6131245,11463.8813,485.580544
72.4,26.5623147,12867.682,484.442366
72.5,27.466267,13296.1038,484.089122
72.6,28.7865207,13920.0884,483.575767
72.7,32.0957968,15478.0033,482.298102
72.8,36.7955958,17677.3904,480.485568
72.9,39.8796221,19113.7476,479.292608
73,41.9955324,20093.062,478.470816
73.1,45.273613,21603.2354,477.202138
73.2,47.4727346,22613.4166,476.347159
73.3,47.8601476,22790.408,476.187584
73.4,47.856575,22788.253,476.178103
73.5,47.8510129,22785.1875,476.169387
73.6,47.8163737,22768.8106,476.171842
73.7,47.7770919,22750.3087,476.176087
73.8,47.7739704,22748.3619,476.166452
73.9,48.7375261,23188.3428,475.785504
74,49.7382414,23645.0405,475.390064
74.1,49.9343901,23733.9874,475.303442
74.2,49.9139069,23724.0793,475.299986
74.3,49.9163214,23724.6155,475.28774
74.4,22.78868,10857.7416,485.696511
74.5,1.37596979,679.209279,493.916252
74.6,0.489624417,242,494.256397
74.7,0.489624527,242,494.256286
74.8,0.489624637,242,494.256175
74.9,0.489624747,242,494.256064
75,0.489624857,242,494.255952
75.1,0.489624967,242,494.255841
75.2,0.489625077,242,494.25573
75.3,0.489625187,242,494.255619
75.4,0.489625297,242,494.255508
75.5,0.489625407,242,494.255397
75.6,0.489625517,242,494.255286
75.7,0.489625627,242,494.255175
75.8,0.489625737,242,494.255064
75.9,0.489625847,242,494.254953
76,0.695777053,343.823905,494.175656
76.1,0.821904954,406.125256,494.127051
76.2,0.622763833,307.762856,494.203358
76.3,0.489626438,242,494.254356
76.4,1.35258636,667.859954,493.922771
76.5,3.52422715,1737.08608,493.088308
76.6,6.41337143,3154.35854,491.97775
76.7,9.3079201,4568.20198,490.86446
76.8,12.0185942,5886.29383,489.821143
76.9,14.8124424,7238.72296,488.745264
77,17.2301419,8404.68891,487.813234
77.1,19.004239,9257.26487,487.127872
77.2,20.5911563,10017.641,486.514007
77.3,21.8887718,10638.0738,486.010906
77.4,22.9020577,11121.5319,485.616725
77.5,23.4565447,11385.7669,485.398546
77.6,23.4671539,11390.6997,485.389152
77.7,23.2301605,11277.6513,485.474863
77.8,23.7772918,11538.0243,485.259434
77.9,28.9641588,13990.9715,483.261698
78,34.0500166,16387.5951,481.301584
78.1,15.3287792,7374.46761,488.48494
78.2,0.489698768,242,494.181353
78.3,0.489698878,242,494.181242
78.4,0.489698988,242,494.181131
78.5,0.489699098,242,494.18102
78.6,0.489699209,242,494.180909
78.7,0.489699319,242,494.180798
78.8,0.489699429,242,494.180687
78.9,0.489699539,242,494.180576
79,0.489699649,242,494.180465
79.1,0.525596268,259.731732,494.166565
79.2,1.2927022,638.272185,493.87179
79.3,2.65711837,1310.69327,493.347407
79.4,4.84827827,2387.08182,492.50515
79.5,8.61122201,4226.70609,491.058654
79.6,12.3683074,6054.72696,489.613554
79.7,15.5472881,7592.19171,488.389661
79.8,18.8702233,9190.75331,487.109751
79.9,21.9950879,10686.7394,485.90517
80,24.0311365,11657.7534,485.118108
80.1,25.6443725,12424.2213,484.492994
80.2,27.0584834,13094.6652,483.943999
80.3,30.5896977,14759.3655,482.581477
80.4,35.4466923,17037.6115,480.708904
80.5,39.2906251,18827.9697,479.224359
80.6,42.0111922,20088.0255,478.170443
80.7,44.0747861,21039.5539,477.368263
80.8,45.5707421,21727.2507,476.783651
80.9,46.5830798,22191.3795,476.384465
81,47.0549345,22407.2113,476.192656
81.1,47.4074445,22568.1277,476.046582
81.2,47.571079,22642.5477,475.972977
81.3,47.531552,22623.9433,475.977373
81.4,47.7970861,22744.9193,475.864599
81.5,47.9588314,22818.4104,475.791632
81.6,47.9101414,22795.6193,475.799459
81.7,47.8967577,22788.9772,475.793735
81.8,47.8805682,22781.0521,475.789093
81.9,47.8377793,22760.9604,475.794671
82,47.812254,22748.7658,475.793627
82.1,47.8169541,22750.3972,475.78098
82.2,49.0745044,23324.0239,475.287095
82.3,49.9940431,23743.3089,474.922759
82.4,49.9646687,23729.3556,474.922705
82.5,49.9529852,23723.465,474.915863
82.6,49.959803,23726.0062,474.901917
82.7,49.9618187,23726.3588,474.889813
82.8,49.9533219,23721.9208,474.881747
82.9,49.9356223,23713.2894,474.877218
83,49.9098543,23700.9816,474.875793
83.1,47.7857178,22729.4621,475.680384
83.2,20.288454,9672.60596,486.231615
83.3,0.693516563,342.405053,493.753692
83.4,0.490045505,242,493.831691
83.5,0.490045615,242,493.831579
83.6,0.490045725,242,493.831468
83.7,0.490045836,242,493.831357
83.8,0.490045946,242,493.831246
83.9,0.490046056,242,493.831135
84,0.490046167,242,493.831024
84.1,0.490046277,242,493.830912
84.2,0.490046387,242,493.830801
84.3,0.490046497,242,493.83069
84.4,0.490046608,242,493.830579
84.5,0.490046718,242,493.830468
84.6,0.490046828,242,493.830357
84.7,0.490046939,242,493.830245
84.8,0.490047049,242,493.830134
84.9,1.341936,662.041361,493.502801
85,3.92707105,1933.03062,492.509512
85.1,7.08882979,3481.8643,491.294148
85.2,10.8870402,5331.01064,489.833597
85.3,17.0215178,8292.37835,487.474793
85.4,25.981006,12565.9637,484.029474
85.5,36.1875001,17363.7792,480.103131
85.6,43.9618469,20971.2885,477.108694
85.7,46.0694281,21942.3226,476.289175
85.8,43.3261504,20679.2919,477.332458
85.9,39.7811372,19041.7562,478.68432
86,38.718617,18549.4321,479.083427
86.1,40.5345242,19390.0071,478.377133
86.2,43.871851,20929.3639,477.086029
86.3,46.4662589,22121.3316,476.079534
86.4,47.6430436,22659.7891,475.616978
86.5,47.948995,22799.2031,475.488655
86.6,47.9361533,22792.8123,475.482714
86.7,47.9285449,22788.8137,475.474766
86.8,47.9114238,22780.4674,475.470474
86.9,47.866604,22759.4608,475.476825
87,47.8425472,22747.9452,475.475212
87.1,47.8495167,22750.6118,475.461685
87.2,48.8486046,23206.0762,475.067072
87.3,49.8339425,23655.0336,474.677513
87.4,49.9968071,23728.6673,474.603654
87.5,49.9862079,23723.2737,474.596388
87.6,49.9935856,23726.0667,474.582219
87.7,49.2406528,23382.2609,474.860094
87.8,39.8754916,19056.1409,478.446211
87.9,14.5082092,6981.42792,488.181082
88,0.490313022,242,493.562253
88.1,0.490313133,242,493.562142
88.2,0.490313243,242,493.562031
88.3,0.490313354,242,493.561919
88.4,0.490313464,242,493.561808
88.5,0.490313575,242,493.561697
88.6,0.490313685,242,493.561586
88.7,0.490313796,242,493.561475
88.8,0.490313906,242,493.561363
88.9,0.490314017,242,493.561252
89,0.490314127,242,493.561141
89.1,0.490314238,242,493.56103
89.2,0.490314348,242,493.560918
89.3,0.490314459,242,493.560807
89.4,0.490314569,242,493.560696
89.5,0.49031468,242,493.560585
89.6,0.851454816,420.088973,493.421755
89.7,3.11205058,1531.71498,492.553237
89.8,7.31067604,3586.99118,490.939783
89.9,16.1355434,7853.60655,487.548375
90,26.189857,12660.4575,483.68272
90.1,32.7514611,15756.2468,481.156381
90.2,36.5719017,17542.0315,479.681472
90.3,40.7362873,19472.5276,478.073582
90.4,44.3054073,21119.5209,476.693398
90.5,42.451064,20263.5498,477.395629
90.6,35.2266865,16907.1714,480.160983
90.7,23.9607924,11592.4744,484.480375
90.8,8.1744634,3980.12175,490.538682
90.9,0.525170112,259.157713,493.475024
91,0.490386533,242,493.488266
91.1,0.490386644,242,493.488155
91.2,0.490386754,242,493.488043
91.3,0.490386865,242,493.487932
91.4,0.490386976,242,493.487821
91.5,1.34316131,662.185385,493.160148
91.6,4.50535791,2214.56109,491.945201
91.7,13.080858,6379.13743,488.650215
91.8,27.9567515,13473.2358,482.933219
91.9,26.1818828,12637.8736,483.60863
92,8.55115161,4159.80547,490.374893
92.1,0.490405486,242,493.469194
92.2,0.490405596,242,493.469083
92.3,0.490405707,242,493.468972
92.4,0.764969808,377.386507,493.363397
92.5,2.05574499,1012.87189,492.867419
92.6,4.40534688,2166.59455,491.96444
92.7,10.2089636,4993.47026,489.734194
92.8,19.6140802,9524.68949,486.119248
92.9,27.7982859,13421.7122,482.971137
93,22.0940073,10698.3434,485.155923
93.1,7.00835745,3418.84136,490.945513
93.2,0.490426999,242,493.447548
93.3,0.490427109,242,493.447437
93.4,0.686876762,338.874612,493.371867
93.5,2.1375496,1052.92829,492.814488
93.6,4.44556636,2186.38484,491.927463
93.7,8.95898251,4388.08405,490.192791
93.8,17.4254854,8475.35629,486.938663
93.9,25.3583103,12266.9023,483.887607
94,22.9277891,11108.3244,484.815452
94.1,8.45013658,4111.07382,490.371313
94.2,0.490447601,242,493.42682
94.3,0.702104632,346.36726,493.345409
94.4,2.43783961,1200.35822,492.67853
94.5,6.80788378,3339.74509,490.999385
94.6,12.9531806,6325.34674,488.637351
94.7,20.0494984,9736.94783,485.908623
94.8,26.7970823,12947.7421,483.312239
94.9,33.3296037,16020.4353,480.796933
95,37.8003265,18108.3675,479.072111
95.1,36.7656468,17626.3057,479.460973
95.2,32.7530719,15752.4324,480.99392
95.3,29.8389212,14385.1436,482.105857
95.4,28.9437759,13963.7197,482.442928
95.5,28.5229128,13765.0583,482.598024
95.6,27.3095679,13191.8546,483.057618
95.7,26.6335202,12872.276,483.311104
95.8,27.312278,13192.9107,483.044344
95.9,31.3713518,15101.0115,481.479006
96,39.1929441,18744.884,478.467514
96.1,45.7007724,21749.6592,475.958882
96.2,47.1687403,22423.2228,475.384653
96.3,41.8075376,19953.2306,477.433266
96.4,34.3781997,16507.1332,480.277494
96.5,29.7704704,14349.5847,482.039589
96.6,29.0452426,14008.7313,482.311408
96.7,32.7772415,15758.5981,480.87131
96.8,41.5097864,19809.905,477.50959
96.9,47.2225088,22444.8375,475.305844
97,47.9596322,22781.4007,475.011997
97.1,47.9167204,22761.2856,475.017604
97.2,47.8905562,22748.8182,475.016788
97.3,47.8952021,22750.4194,475.004144
97.4,49.1548107,23323.9659,474.50945
97.5,50.0768483,23743.644,474.144137
97.6,50.0448473,23728.5177,474.145073
97.7,50.0328304,23722.4832,474.138341
97.8,50.0414276,23725.8264,474.123693
97.9,50.044034,23726.4442,474.111344
98,50.035929,23722.1895,474.103109
98.1,50.0183099,23713.6072,474.09853
98.2,49.9924253,23701.2654,474.09713
98.3,49.9772608,23693.8005,474.091619
98.4,49.9817057,23695.2559,474.078578
98.5,49.9894594,23698.2164,474.064266
98.6,49.9914678,23698.5632,474.052159
98.7,49.9883113,23696.5608,474.042035
98.8,49.9805247,23692.4526,474.03369
98.9,49.9685993,23686.4621,474.026937
99,50.2053705,23793.5451,473.924659
99.1,46.1177252,21923.017,475.483393
99.2,40.6502338,19411.9704,477.573072
99.3,38.7722162,18544.1702,478.285226
99.4,42.9669827,20475.4935,476.665168
99.5,49.7214441,23567.4091,474.060945
99.6,52.3554644,24766.1193,473.037908
99.7,49.9572822,23675.4779,473.947209
99.8,20.851682,9901.96506,485.115731
99.9,5.29341591,2592.92511,491.087141
100,19.0172437,9209.38064,485.814435
100.1,33.0418814,15862.1046,480.423071
100.2,45.7698679,21746.8453,475.526589
100.3,52.0645373,24631.5988,473.098343
100.4,52.3633145,24766.3696,472.971772
100.5,52.364842,24766.4396,472.959311
100.6,25.9750859,12348.8966,483.084095
100.7,2.97397929,1459.76463,491.913238
100.8,0.491005363,242,492.866307
100.9,0.491005474,242,492.866195
101,0.491005585,242,492.866084
101.1,0.491005696,242,492.865973
101.2,0.491005807,242,492.865861
101.3,0.491005918,242,492.86575
101.4,0.491006029,242,492.865638
101.5,0.49100614,242,492.865527
101.6,0.491006251,242,492.865416
101.7,0.491006362,242,492.865304
101.8,0.491006473,242,492.865193
101.9,0.491006584,242,492.865082
102,0.491006695,242,492.86497
102.1,0.491006806,242,492.864859
102.2,0.491006917,242,492.864747
102.3,0.491007028,242,492.864636
102.4,0.491007139,242,492.864525
102.5,0.49100725,242,492.864413
102.6,0.491007361,242,492.864302
102.7,0.491007472,242,492.86419
102.8,0.491007583,242,492.864079
102.9,0.491007694,242,492.863968
103,0.491007804,242,492.863856
103.1,0.491007915,242,492.863745
103.2,0.491008026,242,492.863634
103.3,1.85276476,911.66007,492.340453
103.4,4.76077995,2337.57823,491.223026
103.5,7.87396635,3857.61867,490.026129
103.6,10.678141,5220.37107,488.947223
103.7,13.2138464,6447.41549,487.970803
103.8,15.1626016,7387.27233,487.219264
103.9,16.6102473,8083.36899,486.659765
104,17.862731,8684.28291,486.17517
104.1,18.9734357,9216.15788,485.745602
104.2,20.3622016,9879.68091,485.209528
104.3,22.1032785,10709.5653,484.537945
104.4,23.9888651,11605.7137,483.810614
104.5,26.170325,12638.9383,482.969379
104.6,29.303751,14116.1452,481.762212
104.7,33.4533002,16061.1912,480.164338
104.8,38.7102084,18505.7131,478.140572
104.9,39.926604,19071.1943,477.667903
105,37.6161862,18000.6854,478.549609
105.1,38.3168226,18325.1407,478.275183
105.2,42.866244,20423.6551,476.522452
105.3,36.321745,17376.1258,479.029928
105.4,12.9681932,6248.99832,487.994199
105.5,0.517204431,254.864765,492.774424
105.6,1.94056814,954.59986,492.227678
105.7,10.7461572,5236.12427,488.845432
105.8,18.6564983,9062.10638,485.805778
105.9,11.453954,5573.85963,488.569421
106,2.36955701,1164.13924,492.05685
106.1,0.491093375,242,492.777977
106.2,0.491093444,242,492.777908
106.3,4.14639838,2033.60711,491.373942
106.4,12.6004331,6141.20424,488.126406
106.5,22.7540324,11008.1556,484.224918
106.6,32.8806711,15784.2031,480.332347
106.7,34.5462133,16569.4537,479.688
106.8,28.1622983,13572.4058,482.13498
106.9,24.4317835,11814.2744,483.56377
107,24.3028038,11753.0649,483.609845
107.1,27.898396,13449.8921,482.225439
107.2,33.5223919,16090.1435,480.061472
107.3,37.6423842,18009.9337,478.474352
107.4,42.1844787,20107.5014,476.72453
107.5,46.1180404,21914.9376,475.207785
107.6,47.5533212,22571.1636,474.65
107.7,47.2320478,22424.1264,474.766652
107.8,42.7560888,20367.6003,476.479043
107.9,35.4510736,16985.7677,479.278627
108,30.4763852,14663.8293,481.184235
108.1,28.6708577,13815.6625,481.873366
108.2,30.8368344,14831.863,481.037414
108.3,40.4323831,19283.2074,477.347673
108.4,21.9787825,10479.4328,484.429433
108.5,1.96100781,963.927764,492.114562
108.6,0.491192236,242,492.678798
108.7,1.66200892,817.696622,492.229051
108.8,8.93563131,4361.68275,489.435229
108.9,23.2979097,11247.9312,483.91783
109,40.2885967,19205.5826,477.3889
109.1,40.7646823,19439.4703,477.20034
109.2,15.5065861,7433.95224,486.895461
109.3,5.7664912,2821.27092,490.63415
109.4,19.1708002,9281.4472,485.485128
109.5,35.9096538,17175.8139,479.053505
109.6,45.8766758,21799.3541,475.220373
109.7,39.4169616,18808.5647,477.694859
109.8,26.1814156,12626.0905,482.77266
109.9,25.9663639,12530.9591,482.851545
110,39.1278654,18669.2005,477.792915
110.1,47.2284746,22417.9275,474.676162
110.2,47.0280648,22326.143,474.74644
110.3,41.4665816,19767.7082,476.875778
110.4,40.4434891,19300.2535,477.262841
110.5,46.8329706,22230.7295,474.803096
110.6,50.1467458,23745.6743,473.523734
110.7,50.1170559,23731.8307,473.528029
110.8,50.0993406,23723.4271,473.52773
110.9,50.1040289,23725.2011,473.518829
111,50.1081729,23726.7278,473.510136
111.1,50.1013743,23723.2836,473.505646
111.2,50.0850192,23715.4983,473.504827
111.3,50.0602081,23703.8718,473.507257
111.4,50.0400679,23694.3674,473.507898
111.5,50.0409537,23694.4148,473.500465
111.6,50.0494326,23697.9117,473.490117
111.7,50.0519918,23698.7192,473.48204
111.8,50.0492425,23697.1153,473.476002
111.9,50.0417779,23693.3695,473.471776
112,50.030103,23687.7112,473.469168
112.1,50.0146695,23680.3458,473.468005
112.2,49.9970758,23671.9991,473.467673
112.3,51.3711505,24294.5536,472.932845
112.4,52.4053896,24763.0319,472.528343
112.5,52.4113239,24765.3273,472.518637
112.6,52.4146029,24766.4214,472.509949
112.7,52.4154805,24766.429,472.502184
112.8,43.5923611,20722.6265,475.883458
112.9,16.0892683,7701.15169,486.440416
113,0.491441599,242,492.428807
113.1,0.491441668,242,492.428737
113.2,0.491441738,242,492.428668
113.3,0.491441807,242,492.428598
113.4,0.491441877,242,492.428528
113.5,0.491441946,242,492.428458
113.6,0.491442016,242,492.428389
113.7,0.491442085,242,492.428319
113.8,0.491442155,242,492.428249
113.9,0.491442224,242,492.42818
114,0.491442294,242,492.42811
114.1,0.491442363,242,492.42804
114.2,0.491442433,242,492.427971
114.3,0.491442503,242,492.427901
114.4,0.491442572,242,492.427831
114.5,0.491442642,242,492.427762
114.6,0.491442711,242,492.427692
114.7,0.491442781,242,492.427622
114.8,0.49144285,242,492.427553
114.9,0.49144292,242,492.427483
115,2.15824919,1060.60405,491.787242
115.1,5.16212397,2531.82094,490.633235
115.2,9.91724452,4844.21741,488.8062
115.3,19.1227479,9267.05516,485.269229
115.4,31.2966047,15025.9102,480.590895
115.5,37.7985808,18070.7351,478.08924
115.6,16.778979,8020.57022,486.156899
115.7,0.491460286,242,492.410083
115.8,1.64255153,807.703303,491.967912
115.9,5.10355012,2502.05764,490.638411
116,8.61200887,4213.06671,489.290191
116.1,10.4528618,5106.94999,488.581952
116.2,11.4383722,5584.16823,488.201965
116.3,12.9623338,6320.24103,487.615034
116.4,15.370466,7479.94447,486.688304
116.5,17.31341,8413.09543,485.939897
116.6,18.7097425,9081.54443,485.401153
116.7,21.321487,10326.8691,484.395406
116.8,26.535432,12796.469,482.38986
116.9,36.3189149,17369.1695,478.628548
117,41.8506189,19941.7441,476.498835
117.1,33.1680843,15892.2673,479.827612
117.2,19.2382005,9318.65318,485.172974
117.3,7.77804832,3797.52082,489.571758
117.4,1.68495907,828.115993,491.910833
117.5,0.491501326,242,492.368967
117.6,0.491501396,242,492.368897
117.7,0.491501465,242,492.368827
117.8,0.491501535,242,492.368758
117.9,0.635321525,312.771407,492.313451
118,3.028934,1486.9035,491.394044
118.1,4.79533001,2353.14017,490.715194
118.2,5.5239037,2708.98057,490.43469
118.3,7.21573025,3533.74884,489.784126
118.4,10.6178543,5184.75241,488.476446
118.5,17.9180107,8693.84194,485.671164
118.6,29.5893303,14221.2952,481.186011
118.7,40.7680031,19433.1438,476.888415
118.8,41.7858645,19907.9189,476.491706
118.9,32.1551664,15425.0182,480.184654
119,22.6139647,10936.9059,483.844594
119.1,18.2566998,8863.40034,485.514888
119.2,16.1885547,7872.26701,486.306615
119.3,15.2274165,7410.7729,486.673466
119.4,15.2428863,7418.17983,486.665366
119.5,14.3487803,6987.67034,487.006606
119.6,14.312906,6970.50576,487.01835
119.7,18.1644908,8816.3604,485.53704
119.8,22.6626931,10963.1975,483.806837
119.9,26.8653709,12952.1111,482.189499
120,33.4007091,16015.6404,479.675659
120.1,41.1793559,19623.9454,476.683373
120.2,46.525035,22080.6959,474.624417
120.3,48.0715967,22787.0825,474.023834
120.4,48.072665,22787.2418,474.016611
120.5,48.0437917,22773.7607,474.020887
120.6,47.9980309,22752.5858,474.031653
120.7,47.9876631,22747.5358,474.028833
120.8,48.7118611,23076.7975,473.743888
120.9,49.783805,23563.8491,473.325282
121,50.1673101,23737.7129,473.170933
121.1,50.1410964,23725.4577,473.173891
121.2,50.1382657,23723.8164,473.167871
121.3,50.145402,23726.6994,473.158025
121.4,50.1426709,23725.1033,473.151966
121.5,50.1297127,23718.8654,473.149837
121.6,50.1077128,23708.5235,473.151181
121.7,50.0825379,23696.7406,473.153749
121.8,50.0765007,23693.6447,473.148969
121.9,50.0844902,23696.9158,473.138804
122,50.0891307,23698.6665,473.129923
122.1,50.0882839,23697.9266,473.123149
122.2,50.0825098,23694.9503,473.118268
122.3,50.072324,23689.9717,473.115082
122.4,50.0581997,23683.2056,473.11341
122.5,50.0407211,23674.9171,473.113028
122.6,47.7772549,22643.7878,473.975267
122.7,19.9670906,9481.6716,484.64957
122.8,0.491743331,242,492.126653
122.9,0.491743401,242,492.126584
123,0.491743471,242,492.126514
123.1,0.49174354,242,492.126444
123.2,0.49174361,242,492.126375
123.3,0.49174368,242,492.126305
123.4,0.491743749,242,492.126235
123.5,0.491743819,242,492.126165
123.6,0.491743889,242,492.126096
123.7,0.491743958,242,492.126026
123.8,0.491744028,242,492.125956
123.9,0.491744098,242,492.125887
124,0.491744167,242,492.125817
124.1,1.51227481,743.338453,491.733791
124.2,3.45699283,1696.93588,490.986667
124.3,5.20429079,2551.52801,490.315091
124.4,6.88968669,3373.342,489.667042
